0,0
0.10013,7.4374
0.20027,14.296
0.3004,20.174
0.40053,26.161
0.50066,31.094
0.6008,35.837
0.70093,40.034
0.80106,43.929
0.9012,47.263
1.0013,51.203
1.1015,54.44
1.2016,57.365
1.3017,60.113
1.4019,62.463
1.502,64.621
1.6021,67.229
1.7023,69.14
1.8024,71.158
1.9025,72.941
2.0027,74.7
2.1028,75.823
2.2029,76.866
2.3031,78.237
2.4032,78.994
2.5033,80.305
2.6035,80.882
2.7036,82.155
2.8037,83.108
2.9039,83.427
3.004,84.402
3.1041,85.374
3.2042,85.919
3.3044,86.264
3.4045,86.622
3.5046,87.198
3.6048,87.309
3.7049,87.191
3.805,87.955
3.9052,88.704
4.0053,89.187
4.1054,89.831
4.2056,89.947
4.3057,89.712
4.4058,89.816
4.506,90.175
4.6061,90.44
4.7062,90.874
4.8064,91.163
4.9065,91.296
5.0066,91.093
5.1068,90.964
5.2069,91.32
5.307,91.221
5.4072,90.839
5.5073,91.233
5.6074,91.188
5.7076,90.896
5.8077,90.468
5.9078,90.69
6.008,90.625
6.1081,90.572
6.2082,90.585
6.3084,90.668
6.4085,90.539
6.5086,90.59
6.6088,90.189
6.7089,89.976
6.809,89.906
6.9092,90.26
7.0093,90.43
7.1094,90.701
7.2096,91.048
7.3097,91.413
7.4098,91.051
7.51,91.231
7.6101,91.487
7.7102,91.674
7.8104,91.754
7.9105,91.29
8.0106,91.012
8.1108,90.885
8.2109,91.064
8.311,90.825
8.4112,90.472
8.5113,91.004
8.6114,90.76
8.7116,91.272
8.8117,91.389
8.9118,91.154
9.012,91.193
9.1121,91.413
9.2122,91.187
9.3124,90.841
9.4125,90.935
9.5126,90.708
9.6127,90.587
9.7129,91.104
9.813,90.949
9.9131,91.41
10.013,91.327
10.113,90.871
10.214,90.735
10.314,90.464
10.414,91.01
10.514,90.996
10.614,91.074
10.714,90.877
10.814,91.284
10.914,90.919
11.015,91.267
11.115,91.21
11.215,91.627
11.315,91.638
11.415,91.973
11.515,91.79
11.615,91.666
11.716,91.74
11.816,92.106
11.916,91.703
12.016,91.247
12.116,91.168
12.216,91.279
12.316,91.69
12.416,91.473
12.517,91.512
12.617,91.773
12.717,91.582
12.817,91.185
12.917,91.15
13.017,90.725
13.117,90.948
13.218,90.618
13.318,90.398
13.418,90.509
13.518,90.704
13.618,90.642
13.718,90.806
13.818,91.184
13.918,91.395
14.019,91.296
14.119,91.375
14.219,91.142
14.319,91.381
14.419,91.236
14.519,90.852
14.619,90.71
14.72,90.579
14.82,90.194
14.92,89.986
15.02,90.444
15.12,90.67
15.22,91.069
15.32,90.881
15.42,91.3
15.521,91.034
