0
0.10204,7.0167
0.20408,13.493
0.30612,19.757
0.40816,25.097
0.5102,30.157
0.61224,35.187
0.71429,39.317
0.81633,43.588
0.91837,47.785
1.0204,51.268
1.1224,54.304
1.2245,57.522
1.3265,60.666
1.4286,63.266
1.5306,65.505
1.6327,67.52
1.7347,69.135
1.8367,70.865
1.9388,72.499
2.0408,74.356
2.1429,75.927
2.2449,77.281
2.3469,78.024
2.449,78.728
2.551,79.816
2.6531,80.709
2.7551,81.609
2.8571,81.957
2.9592,82.79
3.0612,83.603
3.1633,84.212
3.2653,84.467
3.3673,85.266
3.4694,86.037
3.5714,86.271
3.6735,86.691
3.7755,86.821
3.8776,86.898
3.9796,87.554
4.0816,87.453
4.1837,87.482
4.2857,88.248
4.3878,88.574
4.4898,88.881
4.5918,89.512
4.6939,89.286
4.7959,89.817
4.898,90.317
5,90.135
5,90.135
5.1001,92.202
5.2002,94.559
5.3003,96.286
5.4004,97.813
5.5006,99.455
56.007,10
5.7008,102.13
5.8009,103.72
5.901,105.06
6.0011,106.72
6.1012,107.5
6.2013,108.89
6.3014,109.93
6.4016,110.96
6.5017,111.56
6.6018,112.21
6.7019,112.45
6.802,113.42
6.9021,113.88
7.0022,114.53
7.1023,115.18
7.2024,115.35
7.3026,115.81
7.4027,116.02
7.5028,116.61
7.6029,116.47
7.703,117.21
7.8031,117.69
7.9032,117.4
8.0033,117.98
8.1034,118.48
8.2036,118.78
8.3037,119.24
8.4038,119.26
8.5039,119.19
8.604,118.86
8.7041,119.41
8.8042,119.81
8.9043,119.34
9.0044,119.56
9.1046,119.74
9.2047,119.67
9.3048,119.67
9.4049,119.58
9.505,119.56
9.6051,119.14
9.7052,119.14
9.8053,118.83
9.9055,118.48
10.006,118.65
10.106,118.86
10.206,119.17
10.306,12
10.406,119.29
10.506,119.54
10.606,119.58
10.706,119.98
10.806,120.24
10.907,120.21
11.007,120.43
11.107,120.55
11.207,120.96
11.307,120.51
11.407,120.81
11.507,120.81
11.607,120.38
11.707,120.79
11.808,121.04
11.908,120.54
12.008,120.28
12.108,120.16
12.208,120.27
12.308,120.64
12.408,120.5
12.508,120.65
12.608,121.04
12.709,120.89
12.809,120.94
12.909,121.24
13.009,121.49
13.109,121.03
13.209,120.66
13.309,120.71
13.409,120.91
13.509,120.59
13.61,120.41
13.71,120.23
13.81,120.16
13.91,119.83
14.01,120.07
14.11,119.68
14.21,120.07
14.31,119.66
14.41,119.95
14.511,120.28
14.611,120.2
14.711,120.28
14.811,120.12
14.911,120.35
15.011,120.4
15.111,120.47
15.211,120.75
15.311,120.64
15.412,120.95
15.512,120.86
15.612,120.9
15.712,120.88
15.812,121.02
15.912,120.98
16.012,121.16
16.112,121.01
16.212,121.32
16.313,120.81
16.413,121.22
16.513,121.33
16.613,121.27
16.713,120.83
16.813,121.07
16.913,121.2
17.013,121.02
17.113,120.71
17.214,120.48
17.314,120.51
17.414,120.64
17.514,120.93
17.614,120.58
17.714,120.53
17.814,120.41
17.914,120.13
18.014,120.35
18.115,120.6
18.215,120.44
18.315,120.22
18.415,120.18
18.515,119.95
18.615,119.62
18.715,119.55
18.815,119.38
18.915,119.18
19.016,119.37
19.116,119.85
19.216,119.56
19.316,119.98
19.416,120.04
19.516,119.74
19.616,119.95
19.716,120.09
19.816,119.92
19.917,119.94
20.017,119.49
20.117,119.07
20.217,119.42
20.317,119.09
20.417,119.34
20.517,119.64
20.617,119.94
20.717,120.14
20.818,120.55
20.918,120.31
21.018,120.75
21.118,120.73
21.218,120.82
21.318,121.17
21.418,120.81
21.518,121.19
21.618,120.78
21.719,121.13
21.819,121.47
21.919,121.04
22.019,120.53
22.119,120.26
22.219,120.28
22.319,120.51
22.419,120.56
22.519,120.34
22.62,120.24
22.72,120.54
22.82,120.61
22.92,120.34
23.02,120.32
23.12,120.66
23.22,120.29
23.32,120.57
23.42,120.21
23.521,119.81
23.621,119.37
23.721,118.95
23.821,119.47
23.921,119.88
24.021,119.46
24.121,119.66
24.221,120.13
24.321,119.85
24.422,119.46
24.522,119.36
24.622,119.63
24.722,119.75
24.822,119.72
24.922,120.13
25.022,119.64
25.122,119.67
25.222,119.36
25.323,119.41
25.423,119.51
25.523,119.68
25.623,119.42
25.723,119.31
25.823,119.2
25.923,119.37
26.023,119.5
26.123,119.71
26.224,119.41
26.324,119.6
26.424,119.88
26.524,119.78
26.624,119.7
26.724,119.9
26.824,119.65
26.924,120.1
27.024,119.74
27.125,119.77
27.225,119.34
27.325,119.21
27.425,119.1
27.525,119.59
27.625,119.34
27.725,119.38
27.825,119.37
27.925,119.72
28.026,119.28
28.126,119.6
28.226,119.67
28.326,119.26
28.426,119.33
28.526,119.32
28.626,119.36
28.726,119.56
28.826,119.59
28.927,119.85
29.027,120.28
29.127,120.53
29.227,120.43
29.327,12
29.427,120.4
29.527,120.25
29.627,120.47
29.727,120.72
29.828,120.94
29.928,120.95
30.028,120.7
30.128,120.88
30.228,120.78
30.328,120.73
30.428,120.64
30.528,120.51
30.628,120.16
30.729,119.93
30.829,120.29
30.929,120.62
31.029,120.55
31.129,120.6
31.229,120.76
31.329,120.35
31.429,120.39
31.529,120.07
31.63,119.64
31.73,119.25
31.83,119.72
31.93,119.76
32.03,119.44
32.13,119.62
32.23,119.72
32.33,119.56
32.43,119.75
32.531,119.67
32.631,119.42
32.731,119.22
32.831,119.17
32.931,118.79
33.031,118.73
33.131,118.88
33.231,119.02
33.331,118.68
33.432,118.86
33.532,118.92
33.632,119.15
33.732,119.49
33.832,119.23
33.932,119.72
34.032,119.77
34.132,120.18
34.232,120.3
34.333,119.94
34.433,119.51
34.533,119.09
34.633,118.87
34.733,118.98
34.833,118.72
34.933,118.41
35.033,118.58
35.133,119.15
35.234,118.89
35.334,118.65
35.434,118.43
35.534,118.15
35.634,118.5
35.734,118.56
35.834,118.68
35.934,118.88
36.034,119.33
36.135,119.02
36.235,118.89
36.335,118.56
36.435,118.33
36.535,118.05
36.635,117.9
36.735,118.32
36.835,118.82
36.935,118.93
37.036,119.34
37.136,119.13
37.236,119.12
37.336,119.06
37.436,119.32
37.536,119.79
37.636,119.53
37.736,119.8
37.836,119.83
37.937,120.09
38.037,120.44
38.137,120.15
38.237,120.55
38.337,120.05
38.437,120.1
38.537,120.45
38.637,120.1
38.737,120.01
38.838,119.84
38.938,119.91
39.038,120.22
39.138,120.1
39.238,120.2
39.338,120.62
39.438,120.88
39.538,121.1
39.638,121.44
39.739,121.01
39.839,121.09
39.939,121.22
40.039,121.42
40.139,121.47
40.239,121.19
40.339,120.65
40.439,120.23
40.539,12
40.64,120.31
40.74,120.66
40.84,120.56
40.94,120.97
41.04,120.45
41.14,120.75
41.24,120.71
41.34,121.1
41.44,121.36
41.541,120.92
41.641,120.71
41.741,120.22
41.841,120.15
41.941,120.07
42.041,119.9
42.141,120.29
42.241,120.26
42.341,120.43
42.442,120.55
42.542,120.81
42.642,120.51
42.742,120.72
42.842,120.57
42.942,120.1
43.042,120.44
43.142,120.85
43.242,120.41
43.343,120.38
43.443,120.59
43.543,120.16
43.643,119.7
43.743,119.66
43.843,119.33
43.943,119.83
44.043,120.25
44.143,120.64
44.244,121.04
44.344,121.14
44.444,121.23
44.544,121.01
44.644,120.51
44.744,120.41
44.844,120.41
44.944,120.41
45.044,120.64
45.145,120.68
45.245,121.04
45.345,121.08
45.445,121.35
45.545,120.88
45.645,121.1
45.745,121.46
45.845,121.08
45.945,121.38
46.046,121.43
46.146,121.52
46.246,121.57
46.346,121.72
46.446,121.61
46.546,121.71
46.646,121.58
46.746,121.83
46.846,121.32
46.947,121.54
47.047,121.11
47.147,121.26
47.247,121.12
47.347,121.12
47.447,120.9
47.547,120.73
47.647,120.88
47.747,121.24
47.848,121.49
47.948,121.47
48.048,121.79
48.148,121.77
48.248,121.89
48.348,122.11
48.448,121.67
48.548,121.16
48.648,121.37
48.749,121.18
48.849,121.3
48.949,121.6
49.049,121.28
49.149,120.99
49.249,120.95
49.349,120.92
49.449,120.97
49.549,120.98
49.65,120.58
49.75,120.45
49.85,120.28
49.95,119.85
50.05,119.61
50.15,120.11
50.25,120.48
50.35,120.71
50.451,120.3
50.551,120.32
50.651,119.87
50.751,120.04
50.851,120.34
50.951,120.69
51.051,120.3
51.151,120.08
51.251,120.34
51.352,120.29
51.452,120.31
51.552,120.64
51.652,121.04
51.752,120.5
51.852,120.31
51.952,120.31
52.052,120.52
52.152,120.92
52.253,121.02
52.353,120.72
52.453,121.09
52.553,121.38
52.653,121.22
52.753,121.34
52.853,121.28
52.953,121.64
53.053,121.4
53.154,121.65
53.254,121.88
53.354,121.62
53.454,121.7
53.554,121.95
53.654,122.17
53.754,121.59
53.854,121.02
53.954,12
54.055,120.45
54.155,120.12
54.255,119.65
54.355,119.95
54.455,119.66
54.555,120.11
54.655,120.35
54.755,120.61
54.855,120.49
54.956,120.26
55.056,120.4
55.156,120.7
55.256,120.99
55.356,121.29
55.456,121.5
55.556,121.36
55.656,121.24
55.756,120.72
55.857,120.62
55.957,120.65
56.057,120.22
56.157,120.05
56.257,119.82
56.357,119.9
56.457,119.84
56.557,119.77
56.657,119.36
56.758,119.18
56.858,12
56.958,119.27
57.058,119.47
57.158,119.15
57.258,118.86
57.358,118.54
57.458,118.88
57.558,119.01
57.659,119.41
57.759,119.07
57.859,118.91
57.959,118.57
58.059,118.83
58.159,118.7
58.259,12
58.359,118.72
58.459,118.84
58.56,118.5
58.66,118.24
58.76,118.34
58.86,118.67
58.96,118.87
59.06,118.67
59.16,118.88
59.26,119.16
59.36,119.04
59.461,119.4
59.561,119.14
59.661,118.96
59.761,119.12
59.861,119.54
59.961,119.87
60.061,119.96
60.161,119.49
60.261,119.94
60.362,120.22
